,landslide_id,latitude,longitude,landslide,event_date,rock_geo,rock_period,fis_nomr,rock_type,soil_rec_symbol,soil_rec_mat_origin,soil_rec_sew_class,soil_rec_tex_sup,soil_rec_c_tex_sup,soil_rec_tex_sub,soil_rec_c__tex_sub,soil_rec_risk_eros,soil_tax,soil_use
22040,22040,14.75388889,-91.29833333,1,2020-07-28,Qp,Período Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cm,Ceniza Volcánica,Buen Drenaje,Franca,Media,Franco-Arcillosa o Arcilla,Moderadamente Fina,Regular a Bajo,Andisoles,VI
22042,22042,14.62388889,-91.2375,1,2020-07-28,Qa,La caldera posiblemente se formó a finales del terciario.,Tierras Altas Volcánicas,Rocas Sedimentarias,At,Flujo Lodoso o Lahar Máfico,Buen Drenaje,Franco-Arenosa o Gravosa,Media,Franco-Arenosa Gravosa,Moderadamente Gruesa,Alto,Andisoles,IV
22046,22046,14.49944444,-90.52388889,1,2020-08-07,Tv,Plioceno al Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Mr,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillosa,Moderadamente Fina,Franco-Arcillosa a Arcilla,Moderadamente Fina,Regular,Andisoles,VII
22047,22047,14.81861111,-91.30972222,1,2020-08-07,Tv,Período Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cm,Ceniza Volcánica,Buen Drenaje,Franca,Media,Franco-Arcillosa o Arcilla,Moderadamente Fina,Regular a Bajo,Andisoles,VII
22048,22048,14.46416667,-90.58722222,1,2020-08-07,agua,Plioceno al Pleistoceno,Tierras Altas Volcánicas,,AGUA,,,,,,,,Andisoles,AGUA
22049,22049,14.66861111,-90.84944444,1,2020-08-07,Tv,"Pleistoceno al Holoceno, es decir del período Cuaternario.",Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Gt,Ceniza Volcánica,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla a Franco- Arcillosa o Franco-Arcillo- Arenosa,Moderadamente Fina,Bajo (Alto en las zonas quebradas),Alfisoles,II
22051,22051,15.23,-90.22583333,1,2020-08-08,Pc,"Finales Creático, principios del Terciario, fines del Plioceno y el Cuaternario",Tierras Altas Cristalinas,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Andisoles,VIII
22052,22052,14.86333333,-91.47305556,1,2020-08-08,Qp,Terciario Superior (Plioceno)  hasta cuaternario inferior (Pleistoceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Qe,Ceniza Volcánica,Buen Drenaje,Franco-Arenosa Fina,Media,Franco-Arenosa a Franco-Arenosa Fina,Media,Bajo,Entisoles,II
22053,22053,15.5525,-91.85111111,1,2020-08-08,Pc,Emergio en el Terciario y se ha seguido moldeando después de la deposición del Cretácico.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
22054,22054,15.31055556,-90.26861111,1,2020-08-09,CPsr,Creatico superior en el Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Te,Esquisto,Buen Drenaje,Franco-Limosa,Media,Franco-Limosa o Franco-Arcillo-Limosa a Arcilla,Media,Alto,Ultisoles,VIII
22055,22055,14.97166667,-91.11,1,2020-08-09,Qp,Pleistoceno Holoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Qi,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillo-arenosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,VII
22057,22057,15.55111111,-91.85111111,1,2020-08-10,Pc,Emergio en el Terciario y se ha seguido moldeando después de la deposición del Cretácico.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
22066,22066,15.23722222,-90.2325,1,2020-08-11,Pc,Creatico superior en el Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Cr,Ceniza Volcánica,Buen Drenaje,Franco-Limosa a Franca Arcillosa,Media,Franco-Limosa a Franco-Arcillo-Limosa,Media,Regular a Bajo,Andisoles,VIII
22068,22068,14.40472222,-91.25472222,1,2020-08-12,Qa,Pleistoceno.,Llanura Costera del Pacífico,Rocas Sedimentarias,Cz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa Fina,Media,-999,-999,Alto,Entisoles,III
22069,22069,14.75986111,-91.13188889,1,2020-08-12,Tv,Finales del Terciario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Pz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillosa o Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Andisoles,VIII
22102,22102,15.48555556,-90.31111111,1,2020-08-22,Ksd,Cretácico superior,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Entisoles,VI
22106,22106,15.27805556,-91.11416667,1,2020-08-23,I,Terciario superior al Cuaternario,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,SV,-999,-999,-999,,-999,-999,-999,Inceptisoles,VII
22107,22107,14.63966667,-90.48978056,1,2020-08-24,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Gt,Ceniza Volcánica,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla a Franco- Arcillosa o Franco-Arcillo- Arenosa,Moderadamente Fina,Bajo (Alto en las zonas quebradas),Alfisoles,III
22114,22114,14.57277778,-90.56694444,1,2020-08-26,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Gt,Ceniza Volcánica,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla a Franco- Arcillosa o Franco-Arcillo- Arenosa,Moderadamente Fina,Bajo (Alto en las zonas quebradas),Alfisoles,VI
22115,22115,14.70611111,-91.08972222,1,2020-08-26,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Tn,Ceniza Volcánica,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillo-Arenosa o Franco-Arenosa,Moderadamente Fina,Alto,Andisoles,VII
22124,22124,14.71888889,-90.64277778,1,2020-08-27,Tv,Finales del Terciario hasta principios del Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cq,Ceniza Volcánica Pomácea,Buen Drenaje,Franca a Franco-Arcillo-Arenosa,Moderadamente Fina,Franco-Arcillosa,Moderadamente Fina,Alto,Andisoles,VI
22125,22125,14.61833333,-90.4975,1,2020-08-27,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Gt,Ceniza Volcánica,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla a Franco- Arcillosa o Franco-Arcillo- Arenosa,Moderadamente Fina,Bajo (Alto en las zonas quebradas),Entisoles,III
22127,22127,15.02944444,-91.02944444,1,2020-08-28,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Si,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Andisoles,III
22128,22128,15.38138889,-91.44,1,2020-08-28,CPsr,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ce,Esquisto Arcilloso,Buen Drenaje,Franco-Arcillo-Limosa,Moderadamente Fina,Franco-Arcillo-Limosa a Arcilla,Moderadamente Fina,Alto,Alfisoles,VII
22129,22129,14.67916667,-89.8825,1,2020-08-28,Ksd,Terciario superior al Cuaternario,Tierras Altas Cristalinas,Rocas Sedimentarias,Jl,Ceniza Volcánica o Toba,Drenaje Excesivo,Franco-Arenosa Fina,Media,Franca o Franco-Arenosa Fina,Media,Alto,Entisoles,VII
22130,22130,14.89055556,-91.02,1,2020-08-28,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Pz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillosa o Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Andisoles,VII
22132,22132,15.19777778,-91.72805556,1,2020-08-28,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Si,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Andisoles,VII
22135,22135,14.85388889,-91.15805556,1,2020-08-29,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cm,Ceniza Volcánica,Buen Drenaje,Franca,Media,Franco-Arcillosa o Arcilla,Moderadamente Fina,Regular a Bajo,Andisoles,VII
22137,22137,15.67583333,-91.6175,1,2020-08-29,Ksd,Emergio en el Terciario y se ha seguido moldeando después de la deposición del Cretácico.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Co,Caliza,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Muy Alto,Entisoles,VIII
22173,22173,14.7605225,-91.96559861,1,2020-09-03,Qv,Cuaternario reciente.,Pendiente Volcánica Reciente,ROCAS IGNEAS Y METAMORFICAS,Re,Ceniza Volcánica,Buen Drenaje,Franco-Arenosa Fina a Franco-Arcillosa o Franco-Arcillo-Limosa,Moderadamente Fina,Arcilla,Muy Fina,Bajo,Ultisoles,VI
22177,22177,15.22845944,-89.21308056,1,2020-09-03,KTsb,fines del Mioceno y principios del Plioceno,Depresión del Motagua,Rocas Sedimentarias,Ju,Serpentina,Buen Drenaje,Arcilla o Franco-Arcillosa,Muy Fina,Arcilla,Muy Fina,Regular a Alto,Inceptisoles,VI
22179,22179,15.26547222,-92.02078889,1,2020-09-03,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cm,Ceniza Volcánica,Buen Drenaje,Franca,Media,Franco-Arcillosa o Arcilla,Moderadamente Fina,Regular a Bajo,Andisoles,VII
22181,22181,14.64805556,-91.56222222,1,2020-09-03,Tv,Del Terciario Superior (Plioceno) al Cuaternario (pleistoceno).,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Sx,Ceniza Volcánica,Buen Drenaje,Franco-Limosa,Media,Franco-Limosa a Franco-Arcillo-Limosa,Media,Regular a Alto,Andisoles,VI
22183,22183,14.84710833,-90.12368333,1,2020-09-05,KTsb,Cretácico superior y Terciario medio al superior.,Tierras Altas Cristalinas,Rocas Sedimentarias,Sub,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Arcilla,Muy Fina,Muy Alto,Entisoles,VII
22184,22184,14.69583333,-90.57444444,1,2020-09-05,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Gt,Ceniza Volcánica,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla a Franco- Arcillosa o Franco-Arcillo- Arenosa,Moderadamente Fina,Bajo (Alto en las zonas quebradas),Alfisoles,VI
22195,22195,14.49472222,-90.59166667,1,2020-09-07,Tv,Plioceno al Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Gt,Ceniza Volcánica,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla a Franco- Arcillosa o Franco-Arcillo- Arenosa,Moderadamente Fina,Bajo (Alto en las zonas quebradas),Alfisoles,III
22198,22198,14.84972222,-90.12861111,1,2020-09-07,KTsb,Cretácico superior y Terciario medio al superior.,Tierras Altas Cristalinas,Rocas Sedimentarias,Sub,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Arcilla,Muy Fina,Muy Alto,Entisoles,VII
22200,22200,15.04222222,-91.50416667,1,2020-09-08,Tv,Terciario superior al Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Tp,Ceniza Volcánica o Roca,Buen Drenaje,Franco-Turbosa,Moderadamente Fina,Franco-arcillosa a Franco-arcillo-limosa,Moderadamente Fina,Alto,Andisoles,VII
22205,22205,15.005,-89.29188056,1,2020-09-08,Pzm,Terciario al Cuaternario reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Ta,Brecha de Toba Volcánica o Pórfido Andesítico,Buen Drenaje,Franco-Limosa a Franco-Arcillosa,Media,Arcilla,Muy Fina,Alto,Inceptisoles,VII
22209,22209,15.36522222,-91.09809167,1,2020-09-09,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ca,Caliza y Ceniza Volcánica,Buen Drenaje,Franca a Franco-Limosa,Media,Franco-Limosa a Franco-Arcillosa,Media,Regular a Alto,Mollisoles,VI
22210,22210,15.375,-91.11083333,1,2020-09-09,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ca,Caliza y Ceniza Volcánica,Buen Drenaje,Franca a Franco-Limosa,Media,Franco-Limosa a Franco-Arcillosa,Media,Regular a Alto,Mollisoles,VII
22211,22211,15.52217111,-88.79407694,1,2020-09-09,CPsr,Desde Cretácico para haberse sometido a procesos erosivos del Terciario al Presente.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Cha,Caliza,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Ultisoles,VI
22213,22213,14.68444444,-90.47944444,1,2020-09-09,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Gt,Ceniza Volcánica,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla a Franco- Arcillosa o Franco-Arcillo- Arenosa,Moderadamente Fina,Bajo (Alto en las zonas quebradas),Alfisoles,VI
22214,22214,14.64583333,-90.52611111,1,2020-09-09,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,AF,-999,-999,-999,-999,-999,-999,-999,Entisoles,VII
22216,22216,14.93027778,-91.9925,1,2020-09-09,Qv,Cuaternario.,Pendiente Volcánica Reciente,ROCAS IGNEAS Y METAMORFICAS,Sx,Ceniza Volcánica,Buen Drenaje,Franco-Limosa,Media,Franco-Limosa a Franco-Arcillo-Limosa,Media,Regular a Alto,Andisoles,VII
22223,22223,14.58877778,-90.53355556,1,2020-09-10,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,AF,-999,-999,-999,-999,-999,-999,-999,Entisoles,III
22224,22224,14.6007525,-90.48113306,1,2020-09-10,Tv,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,AF,-999,-999,-999,-999,-999,-999,-999,Entisoles,VII
22226,22226,14.63583333,-90.49888889,1,2020-09-11,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Gt,Ceniza Volcánica,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla a Franco- Arcillosa o Franco-Arcillo- Arenosa,Moderadamente Fina,Bajo (Alto en las zonas quebradas),Alfisoles,III
22227,22227,15.51406944,-91.8334275,1,2020-09-11,CPsr,Emergio en el Terciario y se ha seguido moldeando después de la deposición del Cretácico.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
22229,22229,15.32847222,-91.02988889,1,2020-09-11,Pc,"Finales Creático, principios del Terciario, fines del Plioceno y el Cuaternario",Tierras Altas Cristalinas,Rocas Sedimentarias,SV,-999,-999,-999,,-999,-999,-999,Entisoles,VII
22230,22230,15.36138889,-91.04138889,1,2020-09-11,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ca,Caliza y Ceniza Volcánica,Buen Drenaje,Franca a Franco-Limosa,Media,Franco-Limosa a Franco-Arcillosa,Media,Regular a Alto,Mollisoles,VII
22231,22231,14.83166667,-91.095,1,2020-09-11,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Tp,Ceniza Volcánica o Roca,Buen Drenaje,Franco-Turbosa,Moderadamente Fina,Franco-arcillosa a Franco-arcillo-limosa,Moderadamente Fina,Alto,Andisoles,VII
22232,22232,14.95328889,-91.81125556,1,2020-09-12,Qp,Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Qe,Ceniza Volcánica,Buen Drenaje,Franco-Arenosa Fina,Media,Franco-Arenosa a Franco-Arenosa Fina,Media,Bajo,Andisoles,IV
22234,22234,14.74462806,-91.30384056,1,2020-09-12,Tv,Finales del Terciario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cme,Ceniza Volcánica,Buen Drenaje,Franca,Media,Franco-Arcillosa o Arcilla,Moderadamente Fina,Muy Alto,Andisoles,VII
22235,22235,14.70472222,-91.08888889,1,2020-09-12,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Tn,Ceniza Volcánica,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillo-Arenosa o Franco-Arenosa,Moderadamente Fina,Alto,Andisoles,VII
22238,22238,14.49138889,-91.35277778,1,2020-09-13,Qa,Pleistoceno.,Llanura Costera del Pacífico,Rocas Sedimentarias,Cz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa Fina,Media,-999,-999,Alto,Inceptisoles,VII
22240,22240,14.5125,-90.47805556,1,2020-09-13,Tv,Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Mr,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillosa,Moderadamente Fina,Franco-Arcillosa a Arcilla,Moderadamente Fina,Regular,Andisoles,VII
22241,22241,14.75472222,-91.175,1,2020-09-14,Tv,La caldera posiblemente se formó a finales del terciario.,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Pz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillosa o Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Entisoles,VIII
22243,22243,14.76506639,-91.13484306,1,2020-09-14,Tv,Finales del Terciario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Pz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillosa o Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Andisoles,VIII
22244,22244,14.79583333,-91.30363028,1,2020-09-14,Tv,Período Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cm,Ceniza Volcánica,Buen Drenaje,Franca,Media,Franco-Arcillosa o Arcilla,Moderadamente Fina,Regular a Bajo,Andisoles,VII
22245,22245,14.52255417,-90.43865944,1,2020-09-14,Tv,Finales del Terciario hasta principios del Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Mr,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillosa,Moderadamente Fina,Franco-Arcillosa a Arcilla,Moderadamente Fina,Regular,Andisoles,VII
22246,22246,15.79698833,-91.51262778,1,2020-09-14,JKts,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,VII
22247,22247,14.62027778,-90.49638889,1,2020-09-14,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Gt,Ceniza Volcánica,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla a Franco- Arcillosa o Franco-Arcillo- Arenosa,Moderadamente Fina,Bajo (Alto en las zonas quebradas),Alfisoles,III
22249,22249,14.6325,-90.49777778,1,2020-09-14,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Gt,Ceniza Volcánica,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla a Franco- Arcillosa o Franco-Arcillo- Arenosa,Moderadamente Fina,Bajo (Alto en las zonas quebradas),Alfisoles,III
22252,22252,14.69305556,-90.48,1,2020-09-14,Qp,"Cretácico superior, se considera del Terciario.",Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,AF,-999,-999,-999,-999,-999,-999,-999,Entisoles,VII
22259,22259,15.54416667,-91.84861111,1,2020-09-15,Pc,Emergio en el Terciario y se ha seguido moldeando después de la deposición del Cretácico.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
22262,22262,15.48797889,-91.7915,1,2020-09-15,CPsr,Emergio en el Terciario y se ha seguido moldeando después de la deposición del Cretácico.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
22263,22263,15.51561028,-91.83483833,1,2020-09-15,CPsr,Emergio en el Terciario y se ha seguido moldeando después de la deposición del Cretácico.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
22264,22264,14.69701694,-90.45944444,1,2020-09-15,I,"Cretácico superior, se considera del Terciario.",Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Chn,"Granito, Gneis",Buen Drenaje,Franco-Arcillo-Arenosa,Moderadamente Fina,Franco-Arcillo-Micácea,Moderadamente Fina,Alto,Alfisoles,VII
22265,22265,14.8667675,-89.50964778,1,2020-09-16,Tv,Terciario al Cuaternario reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Jg,Roca Andesítica,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Inceptisoles,VII
22266,22266,14.84701694,-90.12361444,1,2020-09-16,KTsb,Cretácico superior y Terciario medio al superior.,Tierras Altas Cristalinas,Rocas Sedimentarias,Sub,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Arcilla,Muy Fina,Muy Alto,Entisoles,VII
22268,22268,14.97833333,-89.2625,1,2020-09-16,Pzm,Terciario al Cuaternario reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Ta,Brecha de Toba Volcánica o Pórfido Andesítico,Buen Drenaje,Franco-Limosa a Franco-Arcillosa,Media,Arcilla,Muy Fina,Alto,Inceptisoles,VII
22275,22275,15.47194444,-91.79,1,2020-09-16,Pc,Emergio en el Terciario y se ha seguido moldeando después de la deposición del Cretácico.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
22278,22278,14.66527778,-90.57611111,1,2020-09-17,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Gt,Ceniza Volcánica,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla a Franco- Arcillosa o Franco-Arcillo- Arenosa,Moderadamente Fina,Bajo (Alto en las zonas quebradas),Alfisoles,VII
22284,22284,14.70388889,-91.10093611,1,2020-09-17,Tv,Período Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Tn,Ceniza Volcánica,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillo-Arenosa o Franco-Arenosa,Moderadamente Fina,Alto,Andisoles,III
22287,22287,17.01333333,-89.77222222,1,2020-09-19,Tpe,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Yx,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VI
22289,22289,14.71833333,-91.30888889,1,2020-09-19,Tv,Finales del Terciario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cme,Ceniza Volcánica,Buen Drenaje,Franca,Media,Franco-Arcillosa o Arcilla,Moderadamente Fina,Muy Alto,Andisoles,VII
22290,22290,14.50305556,-90.24166667,1,2020-09-19,Tv,Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Pi,Toba Volcánica o brecha de Toba de color claro,Buen Drenaje,Franco-Limosa,Media,Arcillo-Arenosa-Gravosa o Arcilla a Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Inceptisoles,VII
22295,22295,14.38666667,-91.10777778,1,2020-09-19,Qa,Cuaternario reciente.,Pendiente Volcánica Reciente,Rocas Sedimentarias,Cz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa Fina,Media,-999,-999,Alto,Inceptisoles,VI
22297,22297,15.47194444,-91.79,1,2020-09-19,Pc,Emergio en el Terciario y se ha seguido moldeando después de la deposición del Cretácico.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
22300,22300,14.27277778,-89.72777778,1,2020-09-20,Tv,Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Mg,Lava Máfica o Brecha de Toba,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Entisoles,IV
22302,22302,14.6075,-90.57611111,1,2020-09-20,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,AF,-999,-999,-999,-999,-999,-999,-999,Entisoles,VI
22304,22304,14.40388889,-90.56,1,2020-09-21,Qv,Plioceno al Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Mr,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillosa,Moderadamente Fina,Franco-Arcillosa a Arcilla,Moderadamente Fina,Regular,Andisoles,VII
22315,22315,14.64888889,-90.85916667,1,2020-09-24,Qp,Finales del Terciario hasta principios del Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cq,Ceniza Volcánica Pomácea,Buen Drenaje,Franca a Franco-Arcillo-Arenosa,Moderadamente Fina,Franco-Arcillosa,Moderadamente Fina,Alto,Andisoles,VII
22319,22319,14.42055556,-90.59416667,1,2020-09-24,Tv,Plioceno al Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Al,Ceniza Volcánica,Buen Drenaje,Franco-Arenosa,Moderadamente Fina,-999,-999,Alto,Andisoles,VII
